"placa","estatus"
"C98AST","Sin adeudos"
"C98ASV","Adeudos"
"C98ASW","Sin adeudos"
"C98ATA","Sin adeudos"
"C98ATC","Adeudos"
"C98ATD","Sin adeudos"
"C98ATE","Adeudos"
"C98ATF","Sin adeudos"
"C98ATG","Sin adeudos"
"C98ATK","Adeudos"
"C98ATL","Sin adeudos"
"C98ATM","Sin adeudos"
"C98ATP","Sin adeudos"
"C98ATR","Sin adeudos"
"C98ATT","Sin adeudos"
"C98ATX","Sin adeudos"
"C98AUA","Sin adeudos"
"C98AUB","Adeudos"
"C98AUG","Adeudos"
"C98AUH","Sin adeudos"
"C98AUJ","Adeudos"
"C98AUK","ERROR. Revisar Placa"
"C98AUL","Sin adeudos"
"C98AUN","Sin adeudos"
"C98AUP","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C98AUS","Sin adeudos"
"C98AUT","Sin adeudos"
"C98AUU","Sin adeudos"
"C98AUV","Sin adeudos"
"C98AUZ","Sin adeudos"
"C98AVC","Sin adeudos"
"C98AVD","Sin adeudos"
"C98AVE","Sin adeudos"
"C98AVG","Sin adeudos"
"C98AVH","Sin adeudos"
"C98AVJ","Sin adeudos"
"C98AVN","Sin adeudos"
"C98AVV","Sin adeudos"
"C98AVX","Sin adeudos"
"C98AWE","Sin adeudos"
"C98AWH","Sin adeudos"
"C98AWL","Sin adeudos"
"C98AWP","Sin adeudos"
"C98AWS","Sin adeudos"
"C98AWV","Sin adeudos"
"C98AWX","Sin adeudos"
"C98AWY","Placa anterior: 917YXT"
"C98AWZ","Sin adeudos"
"C98AXA","Sin adeudos"
"C98AXB","Adeudos"
"C98AXE","Sin adeudos"
"C98AXF","Sin adeudos"
"C98AXH","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C98AXJ","Adeudos"
"C98AXK","Adeudos"
"C98AXP","ERROR. Revisar Placa"
"C98AXU","Adeudos"
"C98AXV","Placa anterior: F25ALD"
"C98AXX","ERROR. Revisar Placa"
"C98AXY","Sin adeudos"
"C98AXZ","Sin adeudos"
"C98AYA","Sin adeudos"
"C98AYD","Adeudos"
"C98AYF","Placa anterior: D98ATG"
"C98AYG","Sin adeudos"
"C98AYH","Adeudos"
"C98AYK","Adeudos"
"C98AYL","Sin adeudos"
"C98AYM","Sin adeudos"
"C98AYS","Adeudos"
"C98AYT","Sin adeudos"
"C98AYV","Sin adeudos"
"C98AYW","Sin adeudos"
"C98AYX","Sin adeudos"
"C98AYY","Sin adeudos"
"C98AYZ","Sin adeudos"
"C98AZA","Sin adeudos"
"C98AZB","Sin adeudos"
"C98AZD","Adeudos"
"C98AZE","Sin adeudos"
"C98AZF","Adeudos"
"C98AZG","Sin adeudos"
"C98AZH","Sin adeudos"
"C98AZK","Sin adeudos"
"C98AZL","Sin adeudos"
"C98AZN","Placa anterior: N84AGS"
"C98AZP","Adeudos"
"C98AZR","Adeudos"
"C98AZT","Sin adeudos"
"C98AZV","Adeudos"
"C98AZW","Adeudos"
"C98AZX","Adeudos"
"C98AZY","Sin adeudos"
"C98AZZ","Sin adeudos"
"C98BAA","Sin adeudos"
"C98BAB","Sin adeudos"
"C98BAC","Sin adeudos"
"C98BAD","Sin adeudos"
"C98BAE","Sin adeudos"
"C98BAG","Sin adeudos"
"C98BAH","Sin adeudos"
"C98BAJ","Sin adeudos"
"C98BAK","Sin adeudos"
"C98BAL","Sin adeudos"
"C98BAM","Sin adeudos"
"C98BAP","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C98BAR","Adeudos"
"C98BAS","Sin adeudos"
"C98BAT","Sin adeudos"
"C98BAW","Sin adeudos"
"C98BAX","Sin adeudos"
"C98BAY","Sin adeudos"
"C98BAZ","Sin adeudos"
"C98BBA","Adeudos"
"C98BBB","Sin adeudos"
"C98BBC","Sin adeudos"
"C98BBD","Sin adeudos"
"C98BBE","Adeudos"
"C98BBG","Sin adeudos"
"C98BBJ","Adeudos"
"C98BBK","Sin adeudos"
"C98BBL","Sin adeudos"
"C98BBM","Adeudos"
"C98BBT","Adeudos"
"C98BBV","Sin adeudos"
"C98BBW","Adeudos"
"C98BBX","Sin adeudos"
"C98BBY","Adeudos"
"C98BBZ","Sin adeudos"
"C98BCA","Sin adeudos"
"C98BCB","Sin adeudos"
"C98BCC","Placa anterior: A68AVJ"
"C98BCD","Sin adeudos"
"C98BCE","Sin adeudos"
"C98BCF","Adeudos"
"C98BCH","Sin adeudos"
"C98BCJ","Adeudos"
"C98BCL","Sin adeudos"
"C98BCM","Sin adeudos"
"C98BCN","Sin adeudos"
"C98BCR","Sin adeudos"
"C98BCS","Sin adeudos"
"C98BCT","Sin adeudos"
"C98BCV","Sin adeudos"
"C98BCW","Sin adeudos"
"C98BCX","Sin adeudos"
"C98BCY","ERROR. Revisar Placa"
"C98BDA","Adeudos"
"C98BDC","Sin adeudos"
"C98BDE","Sin adeudos"
"C98BDF","Sin adeudos"
"C98BDG","Adeudos"
"C98BDK","Sin adeudos"
"C98BDL","Sin adeudos"
"C98BDM","Sin adeudos"
"C98BDN","Sin adeudos"
"C98BDR","Placa anterior: 509XZB"
"C98BDT","Sin adeudos"
"C98BDW","Adeudos"
"C98BDY","Sin adeudos"
"C98BDZ","Sin adeudos"
"C98BEA","Placa anterior: 754WHR"
"C98BEB","Sin adeudos"
"C98BEC","Sin adeudos"
"C98BED","Sin adeudos"
"C98BEE","Sin adeudos"
"C98BEF","Sin adeudos"
"C98BEK","Sin adeudos"
"C98BEM","Sin adeudos"
"C98BEN","Sin adeudos"
"C98BEP","Placa anterior: 609ZDE"
"C98BES","Sin adeudos"
"C98BET","Sin adeudos"
"C98BEV","Sin adeudos"
"C98BEW","El número de placa no se localizó en el padrón"
"C98BEX","Adeudos"
"C98BEY","Adeudos"
"C98BEZ","Sin adeudos"
"C98BFA","Adeudos"
