"placa","estatus"
"C96AGY","Sin adeudos"
"C96AGZ","Sin adeudos"
"C96AHA","Adeudos"
"C96AHB","Adeudos"
"C96AHE","Sin adeudos"
"C96AHG","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C96AHH","Sin adeudos"
"C96AHJ","Placa anterior: C96AHJ"
"C96AHK","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C96AHL","Sin adeudos"
"C96AHN","Adeudos"
"C96AHP","Adeudos"
"C96AHR","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C96AHS","Sin adeudos"
"C96AHT","Placa anterior: 814YCN"
"C96AHX","Placa anterior: 812ZZT"
"C96AHY","Sin adeudos"
"C96AHZ","Sin adeudos"
"C96AJA","Sin adeudos"
"C96AJB","Adeudos"
"C96AJD","Sin adeudos"
"C96AJF","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C96AJG","Sin adeudos"
"C96AJJ","Adeudos"
"C96AJL","Sin adeudos"
"C96AJM","El número de placa no se localizó en el padrón"
"C96AJN","ERROR. Revisar Placa"
"C96AJP","Sin adeudos"
"C96AJS","Adeudos"
"C96AJT","Sin adeudos"
"C96AJW","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C96AJX","Sin adeudos"
"C96AJY","Adeudos"
"C96AKA","Placa anterior: 200URT"
"C96AKB","Sin adeudos"
"C96AKC","Sin adeudos"
"C96AKD","Sin adeudos"
"C96AKE","Sin adeudos"
"C96AKF","Sin adeudos"
"C96AKH","Sin adeudos"
"C96AKJ","Sin adeudos"
"C96AKK","Adeudos"
"C96AKL","Placa anterior: 963XYR"
"C96AKR","Sin adeudos"
"C96AKT","Sin adeudos"
"C96AKU","Placa anterior: C96AKU"
"C96AKV","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C96AKW","Sin adeudos"
"C96AKX","Sin adeudos"
"C96AKY","Sin adeudos"
"C96ALA","Adeudos"
"C96ALB","Sin adeudos"
"C96ALD","Sin adeudos"
"C96ALE","Adeudos"
"C96ALF","Sin adeudos"
"C96ALG","Sin adeudos"
"C96ALH","Adeudos"
"C96ALK","Adeudos"
"C96ALL","Sin adeudos"
"C96ALM","Sin adeudos"
"C96ALN","Sin adeudos"
"C96ALP","Adeudos"
"C96ALR","Sin adeudos"
"C96ALT","Sin adeudos"
"C96ALU","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C96ALV","Sin adeudos"
"C96ALW","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C96ALX","Sin adeudos"
"C96ALY","Adeudos"
"C96ALZ","Sin adeudos"
"C96AMB","Sin adeudos"
"C96AMD","Sin adeudos"
"C96AMF","Placa anterior: 458UWN"
"C96AMG","Sin adeudos"
"C96AMH","Sin adeudos"
"C96AML","Sin adeudos"
"C96AMN","Sin adeudos"
"C96AMP","Sin adeudos"
"C96AMR","Sin adeudos"
"C96AMS","Placa anterior: G47AMC"
"C96AMT","Adeudos"
"C96AMV","Sin adeudos"
"C96AMW","Sin adeudos"
"C96AMY","Placa anterior: 900XEY"
"C96AMZ","Adeudos"
"C96ANB","Adeudos"
"C96AND","Adeudos"
"C96ANF","El número de placa no se localizó en el padrón"
"C96ANH","Placa anterior: 626YBL"
"C96ANL","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C96ANN","Sin adeudos"
"C96ANP","Sin adeudos"
"C96ANR","Sin adeudos"
"C96ANS","Sin adeudos"
"C96ANT","Adeudos"
"C96ANW","Adeudos"
"C96ANX","Adeudos"
"C96ANY","Adeudos"
"C96APC","Adeudos"
"C96APE","Sin adeudos"
"C96APF","Sin adeudos"
"C96APG","Sin adeudos"
"C96APH","Sin adeudos"
"C96APK","Sin adeudos"
"C96APL","Sin adeudos"
"C96APN","Adeudos"
"C96APP","Adeudos"
"C96APR","Placa anterior: C96APR"
"C96APS","Sin adeudos"
"C96APT","Adeudos"
"C96APU","Sin adeudos"
"C96APW","Adeudos"
"C96APX","Sin adeudos"
"C96APY","Sin adeudos"
"C96APZ","El número de placa no se localizó en el padrón"
"C96ARA","ERROR. Revisar Placa"
"C96ARB","Sin adeudos"
"C96ARC","Sin adeudos"
"C96ARD","Sin adeudos"
"C96ARE","Sin adeudos"
"C96ARF","Adeudos"
"C96ARM","Sin adeudos"
"C96ARN","Sin adeudos"
"C96ARP","Sin adeudos"
"C96ART","Adeudos"
"C96ARU","Sin adeudos"
"C96ARV","Placa anterior: E34AHL"
"C96ARW","Placa anterior: C96ARW"
"C96ARX","Placa anterior: C96ARX"
"C96ARY","Sin adeudos"
"C96ARZ","Sin adeudos"
"C96ASC","Sin adeudos"
"C96ASH","Placa anterior: 748WVV"
"C96ASJ","Sin adeudos"
"C96ASK","Adeudos"
"C96ASN","Adeudos"
"C96ASR","Sin adeudos"
"C96AST","Sin adeudos"
"C96ASW","Sin adeudos"
"C96ASZ","Sin adeudos"
"C96ATA","Sin adeudos"
"C96ATB","Adeudos"
"C96ATD","Adeudos"
"C96ATF","Adeudos"
"C96ATG","Sin adeudos"
"C96ATL","Placa anterior: C96ATL"
"C96ATM","Adeudos"
"C96ATN","Sin adeudos"
"C96ATR","Sin adeudos"
"C96ATS","Adeudos"
"C96ATT","Sin adeudos"
"C96ATV","Sin adeudos"
"C96ATX","Sin adeudos"
"C96ATY","Adeudos"
"C96ATZ","Adeudos"
"C96AUB","Placa anterior: 357YDR"
"C96AUD","Sin adeudos"
"C96AUE","Adeudos"
"C96AUG","Sin adeudos"
"C96AUH","Placa anterior: C96AUH"
"C96AUK","Placa anterior: 711YHF"
"C96AUL","Sin adeudos"
"C96AUN","Sin adeudos"
"C96AUR","Adeudos"
"C96AUS","Sin adeudos"
"C96AUX","Adeudos"
"C96AUZ","Sin adeudos"
"C96AVC","Adeudos"
"C96AVE","Placa anterior: C96AVE"
"C96AVH","ERROR. Revisar Placa"
"C96AVJ","Sin adeudos"
"C96AVL","Sin adeudos"
"C96AVN","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C96AVT","Adeudos"
"C96AVU","Adeudos"
"C96AVV","Sin adeudos"
"C96AVW","Sin adeudos"
"C96AVY","Sin adeudos"
"C96AWB","Adeudos"
"C96AWC","Sin adeudos"
"C96AWF","Sin adeudos"
"C96AWH","Sin adeudos"
"C96AWL","Sin adeudos"
"C96AWN","Sin adeudos"
"C96AWS","Sin adeudos"
"C96AWT","Sin adeudos"
"C96AWX","Adeudos"
"C96AWZ","Placa anterior: P47ASP"
"C96AXA","Sin adeudos"
"C96AXB","Sin adeudos"
"C96AXD","Adeudos"
"C96AXE","Sin adeudos"
"C96AXF","Sin adeudos"
"C96AXG","Placa anterior: W60ACZ"
"C96AXH","Adeudos"
"C96AXJ","Adeudos"
"C96AXL","Sin adeudos"
"C96AXN","Sin adeudos"
"C96AXU","Adeudos"
"C96AXV","Sin adeudos"
"C96AXX","Sin adeudos"
"C96AXZ","Sin adeudos"
"C96AYG","Sin adeudos"
"C96AYJ","Sin adeudos"
"C96AYK","Placa anterior: D69ATZ"
"C96AYL","Adeudos"
"C96AYM","Sin adeudos"
"C96AYN","Adeudos"
"C96AYP","Sin adeudos"
"C96AYR","ERROR. Revisar Placa"
"C96AYT","Sin adeudos"
"C96AYV","Sin adeudos"
"C96AYW","Sin adeudos"
"C96AYY","Adeudos"
"C96AYZ","Sin adeudos"
"C96AZA","Placa anterior: H30ARL"
"C96AZB","Placa anterior: C96AHJ"
"C96AZE","Sin adeudos"
"C96AZG","Sin adeudos"
"C96AZL","Sin adeudos"
"C96AZN","Adeudos"
"C96AZP","Sin adeudos"
"C96AZR","Sin adeudos"
"C96AZT","Sin adeudos"
"C96AZV","Sin adeudos"
"C96AZW","Sin adeudos"
"C96AZX","Adeudos"
"C96AZZ","Sin adeudos"
"C96BAC","Sin adeudos"
"C96BAG","Sin adeudos"
"C96BAH","Sin adeudos"
"C96BAL","Sin adeudos"
"C96BAM","Sin adeudos"
"C96BAP","ERROR. Revisar Placa"
"C96BAR","Adeudos"
"C96BAS","Sin adeudos"
"C96BAW","Sin adeudos"
"C96BAY","Sin adeudos"
"C96BAZ","Sin adeudos"
"C96BBA","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C96BBB","Placa anterior: X46ALU"
"C96BBC","Placa anterior: X48ANV"
"C96BBE","Sin adeudos"
"C96BBG","Sin adeudos"
"C96BBK","Sin adeudos"
"C96BBL","Sin adeudos"
"C96BBM","Sin adeudos"
"C96BBN","Placa anterior: 766XYS"
"C96BBV","Sin adeudos"
"C96BBX","Sin adeudos"
"C96BBY","Sin adeudos"
"C96BCB","Sin adeudos"
"C96BCC","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C96BCD","Sin adeudos"
"C96BCE","Sin adeudos"
"C96BCF","Sin adeudos"
"C96BCH","Sin adeudos"
"C96BCL","ERROR. Revisar Placa"
"C96BCM","Sin adeudos"
"C96BCN","Adeudos"
"C96BCP","Sin adeudos"
"C96BCU","Adeudos"
"C96BCV","Sin adeudos"
"C96BCX","Sin adeudos"
"C96BDA","Sin adeudos"
"C96BDB","Adeudos"
"C96BDD","Sin adeudos"
"C96BDE","Sin adeudos"
"C96BDF","Sin adeudos"
"C96BDG","Sin adeudos"
"C96BDH","Placa anterior: T99ANR"
"C96BDK","Placa anterior: C96BDK"
"C96BDM","Sin adeudos"
"C96BDP","ERROR. Revisar Placa"
"C96BDR","Placa anterior: Y03ALA"
"C96BDS","El número de placa no se localizó en el padrón"
"C96BDT","ERROR. Revisar Placa"
"C96BDY","Sin adeudos"
"C96BDZ","Sin adeudos"
"C96BEB","Sin adeudos"
"C96BEC","Sin adeudos"
"C96BED","Sin adeudos"
"C96BEE","Adeudos"
"C96BEF","Sin adeudos"
